turker    	 adjective     	 response 	 mean  	 onestdev 	 respdev          	 had_negative     logrespdev
T_3544269 	 record        	 6770     	 6730  	 5        	 8                   noNeg            2.07944154167984
T_5973754 	 record        	 7580     	 7440  	 75       	 1.866666667         noNeg            0.624154309251565
T_5459593 	 record        	 6500     	 5520  	 425      	 2.305882353         noNeg            0.835463402765711
T_7705264 	 record        	 5600     	 5390  	 40       	 5.25                noNeg            1.65822807660353
T_3994527 	 record        	 2700     	 1990  	 265      	 2.679245283         noNeg            0.985535144042097
T_3763252 	 record        	 4500     	 3770  	 270      	 2.703703704         noNeg            0.994622575253651
T_9935785 	 record        	 10000    	 9340  	 340      	 1.941176471         noNeg            0.663294217622385
T_1297611 	 record        	 4266     	 4240  	 235      	 0.1106382979        noNeg            -2.20148897587268
T_7996160 	 record        	 9700     	 9510  	 140      	 1.357142857         noNeg            0.305381649445919
T_9417467 	 record        	 6200     	 4930  	 375      	 3.386666667         noNeg            1.21984615358065
T_4520178 	 record        	 6000     	 5210  	 300      	 2.633333333         noNeg            0.968250470678284
T_5232774 	 record        	 6710     	 6520  	 85       	 2.235294118         noNeg            0.804372815828065
T_1501401 	 record        	 8500     	 7820  	 350      	 1.942857143         noNeg            0.664159643760223
T_2055893 	 record        	 6400     	 5210  	 435      	 2.735632184         noNeg            1.0063625550505
T_4527203 	 record        	 3400     	 3170  	 100      	 2.3                 noNeg            0.832909122935104
T_3732611 	 record        	 4000     	 3350  	 465      	 1.397849462         noNeg            0.334934957040788
T_6695238 	 record        	 9130     	 8740  	 195      	 2                   noNeg            0.693147180559945
T_8498159 	 record        	 6000     	 5200  	 155      	 5.161290323         noNeg            1.64118661082993
T_4580205 	 record        	 1310     	 1230  	 45       	 1.777777778         noNeg            0.575364145028562
T_6294732 	 record        	 2128     	 2060  	 35       	 1.942857143         noNeg            0.664159643760223
T_7086885 	 record        	 1480     	 880   	 300      	 2                   noNeg            0.693147180559945
T_930910  	 record        	 2375     	 2010  	 205      	 1.780487805         noNeg            0.576887374512577
T_6680776 	 record        	 6047     	 5360  	 435      	 1.579310345         noNeg            0.456988261242836
T_6792825 	 record        	 9300     	 9010  	 120      	 2.416666667         noNeg            0.882389180336405
T_7814100 	 record        	 5800     	 5210  	 295      	 2                   noNeg            0.693147180559945
T_3742962 	 record        	 8000     	 6140  	 360      	 5.166666667         noNeg            1.64222773532161
T_2824282 	 record        	 5500     	 4640  	 190      	 4.526315789         noNeg            1.50990831698242
T_2607032 	 record        	 6600     	 6050  	 330      	 1.666666667         noNeg            0.510825623965991
T_2258580 	 record        	 9500     	 9340  	 105      	 1.523809524         noNeg            0.421213465201304
T_7662548 	 record        	 11540    	 9540  	 360      	 5.555555556         noNeg            1.71479842817193
T_9438555 	 record        	 10200    	 9450  	 305      	 2.459016393         noNeg            0.899761429742945
T_5831496 	 record        	 7500     	 6600  	 450      	 2                   noNeg            0.693147180559945
T_9295728 	 record        	 1600     	 1570  	 5        	 6                   noNeg            1.79175946922805
T_5422152 	 record        	 9500     	 8810  	 105      	 6.571428571         noNeg            1.88273124736856
T_3529145 	 record        	 3500     	 2240  	 350      	 3.6                 noNeg            1.28093384546206
T_6363927 	 excellent     	 6200     	 5890  	 170      	 1.823529412         noNeg            0.600773860557963
T_1624020 	 excellent     	 5400     	 5250  	 235      	 0.6382978723        noNeg            -0.448950220111236
T_3134710 	 excellent     	 8020     	 7720  	 450      	 0.6666666667        noNeg            -0.405465108058164
T_8198894 	 excellent     	 8480     	 8210  	 140      	 1.928571429         noNeg            0.656779536611293
T_5617971 	 excellent     	 4340     	 3960  	 190      	 2                   noNeg            0.693147180559945
T_9210712 	 excellent     	 10400    	 10200 	 110      	 1.818181818         noNeg            0.597837000655621
T_2831028 	 excellent     	 8000     	 7540  	 160      	 2.875               noNeg            1.05605267424931
T_9163086 	 excellent     	 2000     	 1620  	 375      	 1.013333333         noNeg            0.0132452264210735
T_4876852 	 excellent     	 9875     	 9740  	 80       	 1.6875              noNeg            0.523248143764548
T_2341603 	 excellent     	 7300     	 6790  	 180      	 2.833333333         noNeg            1.04145387471051
T_6678527 	 excellent     	 3150     	 2360  	 425      	 1.858823529         noNeg            0.619943776315131
T_8268152 	 excellent     	 10750    	 10250 	 340      	 1.470588235         noNeg            0.385662480611985
T_8297042 	 excellent     	 10500    	 10280 	 170      	 1.294117647         noNeg            0.257829109256645
T_2942381 	 excellent     	 1900     	 1260  	 405      	 1.580246914         noNeg            0.457581109512804
T_7187565 	 excellent     	 1901     	 1830  	 210      	 0.3380952381        noNeg            -1.08442765366207
T_5641237 	 excellent     	 3300     	 2830  	 355      	 1.323943662         noNeg            0.280614905249965
T_296336  	 excellent     	 7900     	 7180  	 370      	 1.945945946         noNeg            0.665748206399609
T_4839933 	 excellent     	 7600     	 7390  	 285      	 0.7368421053        noNeg            -0.305381649501181
T_1875806 	 excellent     	 6250     	 6080  	 95       	 1.789473684         noNeg            0.581921545332074
T_5926416 	 excellent     	 1600     	 930   	 320      	 2.09375             noNeg            0.73895671659124
T_1017006 	 excellent     	 10000    	 9800  	 100      	 2                   noNeg            0.693147180559945
T_7611233 	 excellent     	 3900     	 3630  	 190      	 1.421052632         noNeg            0.351397887134185
T_1246008 	 excellent     	 2650     	 2380  	 275      	 0.9818181818        noNeg            -0.0183491386867148
T_190825  	 excellent     	 8000     	 7300  	 405      	 1.728395062         noNeg            0.547193268094008
T_6688173 	 excellent     	 3682     	 3280  	 215      	 1.869767442         noNeg            0.625814060565985
T_5502786 	 excellent     	 5300     	 5190  	 100      	 1.1                 noNeg            0.0953101798043251
T_1266716 	 excellent     	 7500     	 7120  	 425      	 0.8941176471        noNeg            -0.111917916157933
T_1543323 	 excellent     	 4700     	 3810  	 495      	 1.797979798         noNeg            0.586663700168731
T_3884816 	 excellent     	 4300     	 4050  	 90       	 2.777777778         noNeg            1.02165124761198
T_7123837 	 excellent     	 7740     	 7170  	 405      	 1.407407407         noNeg            0.341749293432583
T_35103   	 excellent     	 2400     	 1630  	 445      	 1.730337079         noNeg            0.548316232882788
T_3728488 	 excellent     	 3900     	 3860  	 140      	 0.2857142857        noNeg            -1.25276296854537
T_1651081 	 excellent     	 6440     	 5820  	 415      	 1.493975904         noNeg            0.401440958066504
T_4291661 	 excellent     	 700      	 550   	 120      	 1.25                noNeg            0.22314355131421
T_4972816 	 excellent     	 1900     	 1490  	 200      	 2.05                noNeg            0.717839793150317
T_9729131 	 excellent     	 10500    	 9580  	 445      	 2.06741573          noNeg            0.726299387713803
T_1938066 	 excellent     	 2100     	 1760  	 215      	 1.581395349         noNeg            0.458307589585486
T_5925306 	 excellent     	 12000    	 10900 	 395      	 2.784810127         noNeg            1.02417969403534
T_5564499 	 excellent     	 2900     	 2840  	 420      	 0.1428571429        noNeg            -1.94591014875531
T_5485536 	 excellent     	 10914    	 10550 	 295      	 1.233898305         noNeg            0.21017851122824
T_9120069 	 excellent     	 7019     	 6600  	 205      	 2.043902439         noNeg            0.714860940771796
T_8244591 	 excellent     	 5200     	 4750  	 480      	 0.9375              noNeg            -0.0645385211375709
T_6363927 	 meaningful    	 5900     	 5540  	 270      	 1.333333333         noNeg            0.287682072201781
T_1624020 	 meaningful    	 5000     	 4720  	 230      	 1.217391304         noNeg            0.19671029396034
T_3134710 	 meaningful    	 4140     	 3940  	 105      	 1.904761905         noNeg            0.644357016515513
T_8198894 	 meaningful    	 4500     	 3770  	 410      	 1.780487805         noNeg            0.576887374512577
T_3479305 	 meaningful    	 3800     	 3700  	 80       	 1.25                noNeg            0.22314355131421
T_5617971 	 meaningful    	 10105    	 9990  	 75       	 1.533333333         noNeg            0.427444014609549
T_9210712 	 meaningful    	 4300     	 4120  	 485      	 0.3711340206        noNeg            -0.991192040097272
T_2831028 	 meaningful    	 7500     	 7020  	 280      	 1.714285714         noNeg            0.538996500566021
T_9163086 	 meaningful    	 11400    	 10920 	 485      	 0.9896907216        noNeg            -0.0103627870855463
T_4876852 	 meaningful    	 7000     	 6530  	 395      	 1.189873418         noNeg            0.173846930037025
T_2341603 	 meaningful    	 10900    	 10420 	 285      	 1.684210526         noNeg            0.521296923445786
T_6678527 	 meaningful    	 1435     	 1320  	 110      	 1.045454545         noNeg            0.0444517621360513
T_8268152 	 meaningful    	 2780     	 2320  	 245      	 1.87755102          noNeg            0.629968278721023
T_8297042 	 meaningful    	 6600     	 6540  	 70       	 0.8571428571        noNeg            -0.154150679877258
T_2942381 	 meaningful    	 6800     	 6270  	 495      	 1.070707071         noNeg            0.0683192442510623
T_7187565 	 meaningful    	 8000     	 7580  	 420      	 1                   noNeg            2.22044604925031e-16
T_5641237 	 meaningful    	 8500     	 8440  	 80       	 0.75                noNeg            -0.287682072451781
T_296336  	 meaningful    	 3280     	 2980  	 335      	 0.8955223881        noNeg            -0.110348057123865
T_4839933 	 meaningful    	 1000     	 820   	 360      	 0.5                 noNeg            -0.693147180559945
T_1875806 	 meaningful    	 9600     	 9560  	 50       	 0.8                 noNeg            -0.223143551314209
T_5926416 	 meaningful    	 1900     	 1880  	 80       	 0.25                noNeg            -1.38629436111989
T_1017006 	 meaningful    	 860      	 810   	 35       	 1.428571429         noNeg            0.356674944238733
T_5355723 	 meaningful    	 7500     	 7120  	 480      	 0.7916666667        noNeg            -0.2336148511394
T_7611233 	 meaningful    	 2500     	 2070  	 275      	 1.563636364         noNeg            0.447014111253595
T_190825  	 meaningful    	 9525     	 9390  	 290      	 0.4655172414        noNeg            -0.764606144497645
T_6688173 	 meaningful    	 7112     	 6510  	 470      	 1.280851064         noNeg            0.247524750737607
T_5502786 	 meaningful    	 920      	 820   	 345      	 0.2898550725        noNeg            -1.23837423091827
